customer_id,segment,country,is_enterprise,acquisition_source,true_signup_date,subscription_id,subscription_start_date,end_date,monthly_price,subscription_status,activated,churned,trial_start,life_cycle_stage,subscription_end_date
C0903,Unknown,IN,False,referral,2023-01-26,S00852,2023-01-26,2023-04-21,299.0,canceled,2023-02-02,,2023-01-29,Churned,2023-04-21
C0904,Unknown,US,False,organic,2023-01-01,S00853,2023-01-14,,49.0,active,,,2023-01-08,Paid,
C0905,Unknown,IN,False,organic,2023-01-24,S00854,2023-02-03,,99.0,active,2023-01-30,,2023-01-25,Paid,
C0906,Mid-Market,AU,False,referral,2023-01-27,S00855,2023-03-18,,79.0,active,2023-04-01,2023-06-07,2023-03-30,Churned,2023-06-07
C0907,Unknown,US,False,organic,2023-01-11,S00856,2023-03-24,,499.0,active,,,2023-02-02,Paid,
C0908,Unknown,DE,False,ads,2023-02-20,,,,,,2023-03-30,,2023-03-29,Activated,
C0909,SMB,AU,False,ads,2023-01-20,S00857,2023-01-20,,699.0,active,,,2023-02-11,Paid,
C0910,Enterprise,DE,True,referral,2023-01-09,S00858,2023-01-19,,49.0,active,,,,Paid,
C0911,SMB,UK,False,organic,2023-01-21,S00859,2023-01-21,,99.0,active,2023-03-08,2023-04-20,2023-03-03,Churned,2023-04-20
C0912,Mid-Market,UK,False,outbound,2023-02-03,S00860,2023-03-03,,149.0,active,,,,Paid,
C0913,SMB,US,False,organic,2023-01-20,S00861,2023-03-29,,699.0,active,,,2023-04-01,Paid,
C0914,Unknown,CA,False,outbound,2023-02-26,S00862,2023-03-03,,699.0,active,,,2023-02-27,Paid,
C0915,Unknown,CA,False,organic,2023-01-08,S00863,2023-03-07,,299.0,active,,,2023-01-23,Paid,
C0916,Unknown,CA,False,organic,2023-02-28,S00864,2023-02-28,,499.0,active,2023-03-21,,2023-03-17,Paid,
C0917,Enterprise,US,True,referral,2023-02-13,S00865,2023-03-14,,79.0,active,,2023-04-01,,Churned,2023-04-01
C0918,Mid-Market,US,False,referral,2023-01-05,S00866,2023-02-27,,699.0,active,,,2023-03-29,Paid,
C0919,Mid-Market,IN,False,outbound,2023-01-09,S00867,2023-01-09,,699.0,active,,,,Paid,
C0920,Mid-Market,US,False,ads,2023-01-14,S00869,2023-01-14,2023-03-05,149.0,canceled,,2023-05-31,,Churned,2023-05-31
C0921,Unknown,IN,False,organic,2023-01-22,,,,,,2023-01-28,,2023-01-23,Activated,
C0922,Mid-Market,CA,False,ads,2023-01-13,S00870,2023-01-13,,49.0,active,,,2023-03-05,Paid,
C0923,SMB,DE,False,referral,2023-01-09,S00871,2023-03-20,2023-05-29,499.0,canceled,2023-03-04,,2023-02-28,Churned,2023-05-29
C0924,Enterprise,UK,True,referral,2023-03-12,S00872,2023-03-13,,149.0,active,,,,Paid,
C0925,Unknown,US,False,ads,2023-01-02,S00873,2023-03-17,,499.0,active,,,2023-03-16,Paid,
C0926,SMB,US,False,ads,2023-01-19,,,,,,2023-04-05,,2023-03-31,Activated,
C0927,Enterprise,CA,True,organic,2023-01-13,S00874,2023-02-10,,299.0,active,2023-02-26,,2023-02-23,Paid,
C0928,Enterprise,DE,True,organic,2023-02-06,S00875,2023-03-04,,299.0,active,,,,Paid,
C0929,Unknown,US,False,ads,2023-03-03,S00876,2023-03-03,,699.0,active,,,,Paid,
C0930,Mid-Market,CA,False,ads,2023-01-17,S00877,2023-01-31,,49.0,active,2023-01-21,2023-04-30,2023-01-18,Churned,2023-04-30
C0931,Unknown,US,False,outbound,2023-01-12,S00879,2023-01-22,,299.0,active,2023-01-16,,2023-01-13,Paid,
C0932,Mid-Market,US,False,ads,2023-01-20,S00880,2023-03-17,,99.0,active,,,,Paid,
C0933,Enterprise,US,True,referral,2023-01-09,S00881,2023-01-09,,299.0,active,,2023-05-06,2023-03-28,Churned,2023-05-06
C0934,Enterprise,UK,True,outbound,2023-01-12,S00882,2023-02-13,,299.0,active,2023-01-15,2023-02-21,2023-01-13,Churned,2023-02-21
C0935,SMB,IN,False,organic,2023-02-11,S00883,2023-02-22,,299.0,active,,,2023-02-12,Paid,
C0936,Enterprise,UK,True,organic,2023-02-26,S00884,2023-03-30,,149.0,active,,,2023-03-20,Paid,
C0937,SMB,IN,False,ads,2023-02-26,S00885,2023-03-05,,79.0,active,2023-03-01,,2023-02-27,Paid,
C0938,Unknown,CA,False,outbound,2023-02-22,,,,,,,2023-06-10,,Churned,
C0939,Mid-Market,US,False,outbound,2023-01-08,S00886,2023-03-27,,699.0,active,,,,Paid,
C0940,Unknown,IN,False,organic,2023-02-11,S00887,2023-02-11,,699.0,active,2023-03-10,,2023-03-07,Paid,
C0941,SMB,IN,False,ads,2023-02-23,S00888,2023-02-23,,79.0,active,2023-03-28,2023-05-02,2023-03-26,Churned,2023-05-02
C0942,SMB,IN,False,organic,2023-01-26,S00889,2023-01-30,,99.0,active,,,2023-02-15,Paid,
C0943,SMB,UK,False,organic,2023-01-02,S00890,2023-03-01,,49.0,active,2023-01-06,,2023-01-03,Paid,
C0944,Enterprise,DE,True,ads,2023-01-22,S00891,2023-01-22,,149.0,active,,,,Paid,
C0945,SMB,AU,False,organic,2023-02-17,S00892,2023-02-26,,299.0,active,,,,Paid,
C0946,Enterprise,DE,True,outbound,2023-01-30,S00893,2023-03-21,,149.0,active,2023-02-04,,2023-01-31,Paid,
C0947,Unknown,CA,False,referral,2023-01-23,S00894,2023-03-09,,149.0,active,,,,Paid,
C0948,Mid-Market,UK,False,outbound,2023-01-22,S00895,2023-01-22,,149.0,active,2023-02-23,,2023-02-20,Paid,
C0949,SMB,UK,False,outbound,2023-02-21,S00896,2023-03-14,2023-04-26,149.0,canceled,,,2023-02-22,Churned,2023-04-26
C0950,SMB,IN,False,outbound,2023-01-26,S00897,2023-01-26,,99.0,active,2023-03-22,2023-05-29,2023-03-18,Churned,2023-05-29
C0951,Mid-Market,AU,False,outbound,2023-01-03,S00898,2023-02-27,2023-04-21,299.0,canceled,,,2023-01-04,Churned,2023-04-21
C0952,Enterprise,AU,True,referral,2023-01-27,S00899,2023-03-13,2023-05-05,99.0,canceled,2023-02-04,,2023-01-31,Churned,2023-05-05
C0953,SMB,DE,False,outbound,2023-01-03,,,,,,,2023-05-14,2023-03-05,Churned,
C0954,Mid-Market,CA,False,organic,2023-03-09,S00900,2023-03-09,2023-04-17,79.0,canceled,,,2023-03-20,Churned,2023-04-17
C0955,Enterprise,CA,True,organic,2023-01-29,S00901,2023-02-28,2023-05-26,99.0,canceled,2023-03-08,,2023-03-05,Churned,2023-05-26
C0956,Enterprise,DE,True,organic,2023-02-02,S00902,2023-02-02,2023-04-20,149.0,canceled,2023-03-24,,2023-03-21,Churned,2023-04-20
C0957,Unknown,UK,False,outbound,2023-02-14,S00903,2023-03-17,,699.0,active,2023-02-21,,2023-02-18,Paid,
C0958,Unknown,CA,False,outbound,2023-02-08,S00905,2023-02-14,,99.0,active,,,,Paid,
C0959,Enterprise,CA,True,organic,2023-02-05,S00906,2023-03-24,2023-05-01,299.0,canceled,2023-02-08,,2023-02-06,Churned,2023-05-01
C0960,Enterprise,UK,True,referral,2023-03-04,S00907,2023-03-04,,79.0,active,,,,Paid,
C0961,SMB,UK,False,outbound,2023-02-01,S00908,2023-03-26,,149.0,active,2023-02-07,,2023-02-02,Paid,
C0962,Enterprise,UK,True,organic,2023-01-19,,,,,,2023-01-25,,2023-01-20,Activated,
C0963,Enterprise,IN,True,referral,2023-01-09,S00909,2023-01-11,,149.0,active,,,,Paid,
C0964,SMB,CA,False,referral,2023-01-19,S00910,2023-01-27,,299.0,active,,,,Paid,
C0965,Mid-Market,AU,False,outbound,2023-02-10,S00911,2023-02-14,,49.0,active,,,2023-03-24,Paid,
C0966,Unknown,UK,False,referral,2023-02-10,S00912,2023-03-26,,699.0,active,,2023-06-02,2023-02-11,Churned,2023-06-02
C0967,Unknown,DE,False,outbound,2023-01-30,S00913,2023-01-30,,299.0,active,2023-03-21,,2023-03-19,Paid,
C0968,Mid-Market,UK,False,referral,2023-02-01,S00914,2023-03-15,2023-04-15,99.0,canceled,,2023-04-05,2023-02-02,Churned,2023-04-05
C0969,Unknown,AU,False,outbound,2023-01-19,S00915,2023-02-06,,699.0,active,,,2023-01-20,Paid,
C0970,Mid-Market,AU,False,referral,2023-02-08,S00916,2023-03-15,,149.0,active,,,,Paid,
C0971,Enterprise,US,True,organic,2023-01-08,S00917,2023-01-08,,79.0,active,2023-03-17,,2023-03-14,Paid,
C0972,Mid-Market,AU,False,outbound,2023-02-03,S00918,2023-02-15,,49.0,active,2023-04-05,,2023-04-02,Paid,
C0973,SMB,IN,False,ads,2023-01-07,S00919,2023-01-27,,79.0,active,2023-01-11,,2023-01-08,Paid,
C0974,Unknown,UK,False,organic,2023-02-09,S00920,2023-02-14,,499.0,active,2023-03-15,,2023-03-13,Paid,
C0975,Enterprise,DE,True,ads,2023-02-16,S00921,2023-02-16,2023-05-02,49.0,canceled,2023-03-30,2023-05-09,2023-03-25,Churned,2023-05-09
C0976,SMB,AU,False,organic,2023-01-09,S00922,2023-01-18,,149.0,active,2023-01-12,,2023-01-10,Paid,
C0977,SMB,DE,False,outbound,2023-01-12,S00923,2023-01-21,2023-03-07,699.0,canceled,,,,Churned,2023-03-07
C0978,SMB,AU,False,organic,2023-02-05,S00924,2023-02-05,,699.0,active,2023-02-19,,2023-02-14,Paid,
C0979,Unknown,US,False,organic,2023-02-08,,,,,,,,,Signup,
C0980,Mid-Market,IN,False,organic,2023-01-20,S00925,2023-02-15,,149.0,active,,,,Paid,
C0981,Unknown,IN,False,outbound,2023-01-08,S00926,2023-03-28,2023-06-22,49.0,canceled,2023-01-11,,2023-01-09,Churned,2023-06-22
C0982,SMB,DE,False,ads,2023-01-24,S00927,2023-03-22,,79.0,active,,,,Paid,
C0983,Enterprise,AU,True,outbound,2023-01-22,S00928,2023-01-22,,149.0,active,,,2023-03-07,Paid,
C0984,Enterprise,IN,True,referral,2023-02-27,S00929,2023-03-11,2023-04-19,99.0,canceled,,,,Churned,2023-04-19
C0985,Mid-Market,DE,False,ads,2023-01-06,S00930,2023-01-27,,299.0,active,2023-01-11,2023-05-05,2023-01-07,Churned,2023-05-05
C0986,Mid-Market,CA,False,ads,2023-01-12,,,,,,,,2023-03-17,Trial,
C0987,Unknown,DE,False,outbound,2023-01-11,S00931,2023-01-11,2023-03-11,699.0,canceled,,,2023-03-11,Churned,2023-03-11
C0988,SMB,US,False,referral,2023-02-19,S00932,2023-03-30,,49.0,active,,,,Paid,
C0989,SMB,UK,False,referral,2023-02-12,,,,,,,,,Signup,
C0990,Mid-Market,US,False,referral,2023-02-07,S00933,2023-02-07,,149.0,active,,,2023-02-28,Paid,
C0991,Mid-Market,IN,False,organic,2023-01-27,S00934,2023-02-02,,299.0,active,,,2023-01-28,Paid,
C0992,Enterprise,IN,True,outbound,2023-01-26,S00935,2023-03-15,,99.0,active,,,,Paid,
C0993,Enterprise,IN,True,outbound,2023-01-23,S00936,2023-01-23,,99.0,active,2023-03-20,,2023-03-18,Paid,
C0994,Enterprise,UK,True,referral,2023-01-06,S00937,2023-03-11,,99.0,active,2023-01-31,,2023-01-29,Paid,
C0995,Enterprise,DE,True,outbound,2023-03-05,,,,,,2023-03-10,,2023-03-06,Activated,
C0996,Enterprise,DE,True,outbound,2023-01-18,S00938,2023-04-06,,79.0,active,,,2023-03-05,Paid,
C0997,Mid-Market,DE,False,outbound,2023-01-10,S00939,2023-02-01,,299.0,active,,,,Paid,
C0998,Mid-Market,AU,False,ads,2023-01-02,,,,,,,,,Signup,
C0999,SMB,CA,False,organic,2023-01-06,S00940,2023-01-06,,49.0,active,2023-03-17,,2023-03-15,Paid,
C1000,Enterprise,AU,True,referral,2023-01-10,S00941,2023-02-27,,499.0,active,2023-01-12,,2023-01-11,Paid,
